date,fyrirtaeki,flokkur,n
2016-11-11,MMR,Píratar,107.79158316633267
2016-11-11,MMR,Samfylkingin,50.725450901803605
2016-11-11,MMR,Sjálfstæðisflokkurinn,235.51102204408815
2016-11-11,MMR,Sósíalistaflokkurinn,0
2016-11-11,MMR,Vinstri Græn,187.50300601202403
2016-11-11,MMR,Viðreisn,96.01603206412825
2016-11-20,Gallup,Annað,340.3380509490509
2016-11-20,Gallup,Flokkur Fólksins,90.35523476523475
2016-11-20,Gallup,Framsóknarflokkurinn,271.0657042957042
2016-11-20,Gallup,Miðflokkurinn,0
2016-11-20,Gallup,Píratar,412.62223876123863
2016-11-20,Gallup,Samfylkingin,159.62758141858137
2016-11-20,Gallup,Sjálfstæðisflokkurinn,843.3155244755243
2016-11-20,Gallup,Sósíalistaflokkurinn,0
2016-11-20,Gallup,Vinstri Græn,629.4748021978021
2016-11-20,Gallup,Viðreisn,268.05386313686313
2016-12-15,Gallup,Annað,259.8746853146853
2016-12-15,Gallup,Flokkur Fólksins,54.44993406593406
2016-12-15,Gallup,Framsóknarflokkurinn,220.27473326673325
2016-12-15,Gallup,Miðflokkurinn,0
2016-12-15,Gallup,Píratar,361.3495624375623
2016-12-15,Gallup,Samfylkingin,185.6247752247752
2016-12-15,Gallup,Sjálfstæðisflokkurinn,717.7491308691307
2016-12-15,Gallup,Sósíalistaflokkurinn,0
2016-12-15,Gallup,Vinstri Græn,494.9994005994005
2016-12-15,Gallup,Viðreisn,183.14977822177818
2017-01-07,MMR,Annað,82.99799999999999
2017-01-07,MMR,Flokkur Fólksins,20.034000000000002
2017-01-07,MMR,Framsóknarflokkurinn,103.986
2017-01-07,MMR,Miðflokkurinn,0
2017-01-07,MMR,Píratar,139.284
2017-01-07,MMR,Samfylkingin,61.056000000000004
2017-01-07,MMR,Sjálfstæðisflokkurinn,248.994
2017-01-07,MMR,Sósíalistaflokkurinn,0
2017-01-07,MMR,Vinstri Græn,231.822
2017-01-07,MMR,Viðreisn,65.82600000000001
2017-01-17,Gallup,Annað,229.75104
2017-01-17,Gallup,Flokkur Fólksins,80.65728
2017-01-17,Gallup,Framsóknarflokkurinn,256.6368
2017-01-17,Gallup,Miðflokkurinn,0
2017-01-17,Gallup,Píratar,327.51744
2017-01-17,Gallup,Samfylkingin,178.42368
2017-01-17,Gallup,Sjálfstæðisflokkurinn,684.3648000000001
2017-01-17,Gallup,Sósíalistaflokkurinn,0
2017-01-17,Gallup,Vinstri Græn,557.26848
2017-01-17,Gallup,Viðreisn,129.54048
2017-01-19,MMR,Annað,90.90909090909092
2017-01-19,MMR,Flokkur Fólksins,32.727272727272734
2017-01-19,MMR,Framsóknarflokkurinn,113.63636363636365
2017-01-19,MMR,Miðflokkurinn,0
2017-01-19,MMR,Píratar,123.63636363636367
2017-01-19,MMR,Samfylkingin,63.636363636363654
2017-01-19,MMR,Sjálfstæðisflokkurinn,223.63636363636368
2017-01-19,MMR,Sósíalistaflokkurinn,0
2017-01-19,MMR,Vinstri Græn,200.00000000000006
2017-01-19,MMR,Viðreisn,61.818181818181834
2017-02-03,MMR,Annað,86.59059059059062
2017-02-03,MMR,Flokkur Fólksins,35.42342342342343
2017-02-03,MMR,Framsóknarflokkurinn,95.44644644644646
2017-02-03,MMR,Miðflokkurinn,0
2017-02-03,MMR,Píratar,133.82182182182186
2017-02-03,MMR,Samfylkingin,76.75075075075077
2017-02-03,MMR,Sjálfstæðisflokkurinn,234.18818818818826
2017-02-03,MMR,Sósíalistaflokkurinn,0
2017-02-03,MMR,Vinstri Græn,265.67567567567573
2017-02-03,MMR,Viðreisn,55.10310310310311
2017-02-12,MMR,Annað,64.24824824824826
2017-02-12,MMR,Flokkur Fólksins,23.527527527527532
2017-02-12,MMR,Framsóknarflokkurinn,96.82482482482483
2017-02-12,MMR,Miðflokkurinn,0
2017-02-12,MMR,Píratar,107.6836836836837
2017-02-12,MMR,Samfylkingin,90.4904904904905
2017-02-12,MMR,Sjálfstæðisflokkurinn,220.79679679679683
2017-02-12,MMR,Sósíalistaflokkurinn,0
2017-02-12,MMR,Vinstri Græn,244.32432432432435
2017-02-12,MMR,Viðreisn,56.10410410410411
2017-02-15,Gallup,Annað,291.992565
2017-02-15,Gallup,Flokkur Fólksins,75.35291999999998
2017-02-15,Gallup,Framsóknarflokkurinn,335.94843499999996
2017-02-15,Gallup,Miðflokkurinn,0
2017-02-15,Gallup,Píratar,376.7645999999999
2017-02-15,Gallup,Samfylkingin,260.595515
2017-02-15,Gallup,Sjálfstæðisflokkurinn,866.5585799999999
2017-02-15,Gallup,Sósíalistaflokkurinn,0
2017-02-15,Gallup,Vinstri Græn,762.9483149999999
2017-02-15,Gallup,Viðreisn,169.54406999999998
2017-02-21,MMR,Annað,79.808
2017-02-21,MMR,Flokkur Fólksins,23.200000000000003
2017-02-21,MMR,Framsóknarflokkurinn,113.21600000000001
2017-02-21,MMR,Miðflokkurinn,0
2017-02-21,MMR,Píratar,107.64800000000002
2017-02-21,MMR,Samfylkingin,74.24000000000001
2017-02-21,MMR,Sjálfstæðisflokkurinn,249.632
2017-02-21,MMR,Sósíalistaflokkurinn,0
2017-02-21,MMR,Vinstri Græn,221.79200000000003
2017-02-21,MMR,Viðreisn,58.464
2017-03-16,Gallup,Annað,270.7242322322323
2017-03-16,Gallup,Flokkur Fólksins,91.32865665665666
2017-03-16,Gallup,Framsóknarflokkurinn,342.4824624624625
2017-03-16,Gallup,Miðflokkurinn,0
2017-03-16,Gallup,Píratar,335.95898698698704
2017-03-16,Gallup,Samfylkingin,270.7242322322323
2017-03-16,Gallup,Sjálfstæðisflokkurinn,952.4274194194195
2017-03-16,Gallup,Sósíalistaflokkurinn,0
2017-03-16,Gallup,Vinstri Græn,799.1257457457458
2017-03-16,Gallup,Viðreisn,195.70426426426428
2017-04-15,Gallup,Annað,311.9755604395604
2017-04-15,Gallup,Flokkur Fólksins,176.94136263736263
2017-04-15,Gallup,Framsóknarflokkurinn,507.5423296703296
2017-04-15,Gallup,Miðflokkurinn,0
2017-04-15,Gallup,Píratar,609.9820659340659
2017-04-15,Gallup,Samfylkingin,386.4771868131868
2017-04-15,Gallup,Sjálfstæðisflokkurinn,1229.276835164835
2017-04-15,Gallup,Sósíalistaflokkurinn,0
2017-04-15,Gallup,Vinstri Græn,1117.5243956043955
2017-04-15,Gallup,Viðreisn,321.28826373626373
2017-04-19,MMR,Annað,79.71571571571572
2017-04-19,MMR,Flokkur Fólksins,29.66166166166166
2017-04-19,MMR,Framsóknarflokkurinn,102.88888888888889
2017-04-19,MMR,Miðflokkurinn,0
2017-04-19,MMR,Píratar,118.64664664664664
2017-04-19,MMR,Samfylkingin,98.25425425425425
2017-04-19,MMR,Sjálfstæðisflokkurinn,233.58558558558556
2017-04-19,MMR,Sósíalistaflokkurinn,0
2017-04-19,MMR,Vinstri Græn,216.90090090090087
2017-04-19,MMR,Viðreisn,46.346346346346344
2017-05-13,MMR,Annað,82.9010989010989
2017-05-13,MMR,Flokkur Fólksins,30.145854145854152
2017-05-13,MMR,Framsóknarflokkurinn,114.93106893106892
2017-05-13,MMR,Miðflokkurinn,0
2017-05-13,MMR,Píratar,132.83016983016984
2017-05-13,MMR,Samfylkingin,87.61138861138863
2017-05-13,MMR,Sjálfstæðisflokkurinn,241.16683316683321
2017-05-13,MMR,Sósíalistaflokkurinn,0
2017-05-13,MMR,Vinstri Græn,201.6003996003996
2017-05-13,MMR,Viðreisn,51.81318681318682
2017-05-17,Gallup,Annað,243.11403900000002
2017-05-17,Gallup,Flokkur Fólksins,162.07602600000004
2017-05-17,Gallup,Framsóknarflokkurinn,428.34378300000003
2017-05-17,Gallup,Miðflokkurinn,0
2017-05-17,Gallup,Píratar,497.80493700000005
2017-05-17,Gallup,Samfylkingin,362.74158200000005
2017-05-17,Gallup,Sjálfstæðisflokkurinn,987.8919680000001
2017-05-17,Gallup,Sósíalistaflokkurinn,0
2017-05-17,Gallup,Vinstri Græn,937.725579
2017-05-17,Gallup,Viðreisn,239.25508600000003
2017-06-23,Gallup,Annað,117.55384615384618
2017-06-23,Gallup,Flokkur Fólksins,63.81494505494506
2017-06-23,Gallup,Framsóknarflokkurinn,189.76549450549453
2017-06-23,Gallup,Miðflokkurinn,0
2017-06-23,Gallup,Píratar,238.46637362637367
2017-06-23,Gallup,Samfylkingin,154.49934065934067
2017-06-23,Gallup,Sjálfstæðisflokkurinn,461.8186813186814
2017-06-23,Gallup,Sósíalistaflokkurinn,0
2017-06-23,Gallup,Vinstri Græn,361.0582417582418
2017-06-23,Gallup,Viðreisn,94.04307692307694
2017-07-20,MMR,Annað,54.54000000000001
2017-07-20,MMR,Flokkur Fólksins,55.449000000000005
2017-07-20,MMR,Framsóknarflokkurinn,87.26400000000001
2017-07-20,MMR,Miðflokkurinn,0
2017-07-20,MMR,Píratar,120.89700000000003
2017-07-20,MMR,Samfylkingin,96.35400000000001
2017-07-20,MMR,Sjálfstæðisflokkurinn,266.33700000000005
2017-07-20,MMR,Sósíalistaflokkurinn,0
2017-07-20,MMR,Vinstri Græn,185.436
2017-07-20,MMR,Viðreisn,42.723000000000006
2017-07-22,Gallup,Annað,103.35198498498498
2017-07-22,Gallup,Flokkur Fólksins,170.2267987987988
2017-07-22,Gallup,Framsóknarflokkurinn,231.0220840840841
2017-07-22,Gallup,Miðflokkurinn,0
2017-07-22,Gallup,Píratar,261.41972672672676
2017-07-22,Gallup,Samfylkingin,184.41236536536536
2017-07-22,Gallup,Sjálfstæðisflokkurinn,537.02502002002
2017-07-22,Gallup,Sósíalistaflokkurinn,0
2017-07-22,Gallup,Vinstri Græn,429.62001601601605
2017-07-22,Gallup,Viðreisn,107.40500400400401
2017-08-17,MMR,Annað,78.23176823176821
2017-08-17,MMR,Flokkur Fólksins,63.921078921078916
2017-08-17,MMR,Framsóknarflokkurinn,96.35864135864134
2017-08-17,MMR,Miðflokkurinn,0
2017-08-17,MMR,Píratar,128.79620379620377
2017-08-17,MMR,Samfylkingin,101.12887112887111
2017-08-17,MMR,Sjálfstæðisflokkurinn,233.74125874125872
2017-08-17,MMR,Sósíalistaflokkurinn,0
2017-08-17,MMR,Vinstri Græn,195.57942057942057
2017-08-17,MMR,Viðreisn,57.24275724275724
2017-08-20,Gallup,Annað,110.94067267267269
2017-08-20,Gallup,Flokkur Fólksins,230.58257457457464
2017-08-20,Gallup,Framsóknarflokkurinn,234.93318918918928
2017-08-20,Gallup,Miðflokkurinn,0
2017-08-20,Gallup,Píratar,284.9652572572573
2017-08-20,Gallup,Samfylkingin,211.00480880880886
2017-08-20,Gallup,Sjálfstæðisflokkurinn,572.105821821822
2017-08-20,Gallup,Sósíalistaflokkurinn,0
2017-08-20,Gallup,Vinstri Græn,424.18492492492504
2017-08-20,Gallup,Viðreisn,104.41475075075077
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Annað,71.17419
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,87.16838999999999
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,83.16984
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,0
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Píratar,109.56026999999999
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,40.78520999999999
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,183.93329999999997
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,182.33388
2017-09-18,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,41.58492
2017-09-20,Félagsvísindastofnun,Annað,36.43564356435644
2017-09-20,Félagsvísindastofnun,Flokkur Fólksins,81.98019801980197
2017-09-20,Félagsvísindastofnun,Framsóknarflokkurinn,100.1980198019802
2017-09-20,Félagsvísindastofnun,Miðflokkurinn,0
2017-09-20,Félagsvísindastofnun,Píratar,91.0891089108911
2017-09-20,Félagsvísindastofnun,Samfylkingin,72.87128712871288
2017-09-20,Félagsvísindastofnun,Sjálfstæðisflokkurinn,209.5049504950495
2017-09-20,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2017-09-20,Félagsvísindastofnun,Vinstri Græn,273.26732673267327
2017-09-20,Félagsvísindastofnun,Viðreisn,54.65346534653465
2017-09-21,Gallup,Annað,147.312
2017-09-21,Gallup,Flokkur Fólksins,247.9752
2017-09-21,Gallup,Framsóknarflokkurinn,243.06480000000002
2017-09-21,Gallup,Miðflokkurinn,56.46960000000001
2017-09-21,Gallup,Píratar,252.88560000000004
2017-09-21,Gallup,Samfylkingin,228.33360000000005
2017-09-21,Gallup,Sjálfstæðisflokkurinn,567.1512
2017-09-21,Gallup,Sósíalistaflokkurinn,0
2017-09-21,Gallup,Vinstri Græn,623.6207999999999
2017-09-21,Gallup,Viðreisn,88.387200000000007
2017-09-27,Félagsvísindastofnun,Annað,50.6772908366534
2017-09-27,Félagsvísindastofnun,Flokkur Fólksins,62.151394422310766
2017-09-27,Félagsvísindastofnun,Framsóknarflokkurinn,66.93227091633469
2017-09-27,Félagsvísindastofnun,Miðflokkurinn,43.98406374501993
2017-09-27,Félagsvísindastofnun,Píratar,110.9163346613546
2017-09-27,Félagsvísindastofnun,Samfylkingin,71.71314741035859
2017-09-27,Félagsvísindastofnun,Sjálfstæðisflokkurinn,232.35059760956182
2017-09-27,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2017-09-27,Félagsvísindastofnun,Vinstri Græn,275.378486055777
2017-09-27,Félagsvísindastofnun,Viðreisn,45.89641434262949
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Annað,32.00855999999993
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,46.412411999999996
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,44.01177
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,71.219046
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Píratar,91.224396
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,84.02246999999998
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,178.447722
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,228.86120400000001
2017-10-02,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,24.00642
2017-10-04,Félagsvísindastofnun,Annað,45.100000000000065
2017-10-04,Félagsvísindastofnun,Flokkur Fólksins,99
2017-10-04,Félagsvísindastofnun,Framsóknarflokkurinn,60.5
2017-10-04,Félagsvísindastofnun,Miðflokkurinn,104.5
2017-10-04,Félagsvísindastofnun,Píratar,100.1
2017-10-04,Félagsvísindastofnun,Samfylkingin,118.80000000000001
2017-10-04,Félagsvísindastofnun,Sjálfstæðisflokkurinn,227.7
2017-10-04,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2017-10-04,Félagsvísindastofnun,Vinstri Græn,310.2
2017-10-04,Félagsvísindastofnun,Viðreisn,34.1
2017-10-05,Gallup,Annað,109.15799405351837
2017-10-05,Gallup,Flokkur Fólksins,129.62511793855305
2017-10-05,Gallup,Framsóknarflokkurinn,163.73699108027753
2017-10-05,Gallup,Miðflokkurinn,216.04186323092173
2017-10-05,Gallup,Píratar,200.122989098117
2017-10-05,Gallup,Samfylkingin,304.7327333994054
2017-10-05,Gallup,Sjálfstæðisflokkurinn,538.9675956392468
2017-10-05,Gallup,Sósíalistaflokkurinn,0
2017-10-05,Gallup,Vinstri Græn,523.0487215064421
2017-10-05,Gallup,Viðreisn,109.15799405351834
2017-10-08,MMR,Annað,54.313253012048186
2017-10-08,MMR,Flokkur Fólksins,71.7710843373494
2017-10-08,MMR,Framsóknarflokkurinn,57.22289156626506
2017-10-08,MMR,Miðflokkurinn,103.77710843373492
2017-10-08,MMR,Píratar,101.83734939759036
2017-10-08,MMR,Samfylkingin,126.08433734939757
2017-10-08,MMR,Sjálfstæðisflokkurinn,204.64457831325302
2017-10-08,MMR,Sósíalistaflokkurinn,0
2017-10-08,MMR,Vinstri Græn,211.43373493975903
2017-10-08,MMR,Viðreisn,34.91566265060241
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Annað,434.0390400000009
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,490.30336
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,570.6809599999999
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,739.47392
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Píratar,683.2096
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,667.13408
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,1784.38272
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,2403.29024
2017-10-10,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,265.24608
2017-10-11,Félagsvísindastofnun,Annað,47.21199999999975
2017-10-11,Félagsvísindastofnun,Flokkur Fólksins,82.94
2017-10-11,Félagsvísindastofnun,Framsóknarflokkurinn,70.18
2017-10-11,Félagsvísindastofnun,Miðflokkurinn,81.664
2017-10-11,Félagsvísindastofnun,Píratar,117.392
2017-10-11,Félagsvísindastofnun,Samfylkingin,195.228
2017-10-11,Félagsvísindastofnun,Sjálfstæðisflokkurinn,288.37600000000003
2017-10-11,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2017-10-11,Félagsvísindastofnun,Vinstri Græn,349.62399999999997
2017-10-11,Félagsvísindastofnun,Viðreisn,43.384
2017-10-16,Gallup,Annað,37.22996015936255
2017-10-16,Gallup,Flokkur Fólksins,96.4594422310757
2017-10-16,Gallup,Framsóknarflokkurinn,125.22804780876494
2017-10-16,Gallup,Miðflokkurinn,159.07346613545815
2017-10-16,Gallup,Píratar,181.07298804780874
2017-10-16,Gallup,Samfylkingin,225.07203187250997
2017-10-16,Gallup,Sjálfstæðisflokkurinn,382.45322709163344
2017-10-16,Gallup,Sósíalistaflokkurinn,0
2017-10-16,Gallup,Vinstri Græn,394.29912350597607
2017-10-16,Gallup,Viðreisn,98.15171314741035
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Annað,28.230615000000046
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,29.843793
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,60.49417499999999
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,86.30502299999999
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Píratar,80.6589
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,83.885256
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,179.062758
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,217.77903
2017-10-16,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,40.32945
2017-10-17,MMR,Annað,26.103688933200395
2017-10-17,MMR,Flokkur Fólksins,53.21136590229311
2017-10-17,MMR,Framsóknarflokkurinn,80.31904287138583
2017-10-17,MMR,Miðflokkurinn,110.43868394815553
2017-10-17,MMR,Píratar,119.47457627118644
2017-10-17,MMR,Samfylkingin,158.63010967098703
2017-10-17,MMR,Sjálfstæðisflokkurinn,199.79361914257225
2017-10-17,MMR,Sósíalistaflokkurinn,0
2017-10-17,MMR,Vinstri Græn,191.7617148554337
2017-10-17,MMR,Viðreisn,67.26719840478563
2017-10-18,Félagsvísindastofnun,Annað,60.149253731343286
2017-10-18,Félagsvísindastofnun,Flokkur Fólksins,79.39701492537313
2017-10-18,Félagsvísindastofnun,Framsóknarflokkurinn,170.82388059701492
2017-10-18,Félagsvísindastofnun,Miðflokkurinn,235.78507462686568
2017-10-18,Félagsvísindastofnun,Píratar,197.28955223880592
2017-10-18,Félagsvísindastofnun,Samfylkingin,375.3313432835821
2017-10-18,Félagsvísindastofnun,Sjálfstæðisflokkurinn,603.8985074626866
2017-10-18,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2017-10-18,Félagsvísindastofnun,Vinstri Græn,558.1850746268657
2017-10-18,Félagsvísindastofnun,Viðreisn,137.1402985074627
2017-10-22,MMR,Annað,30.409819639278563
2017-10-22,MMR,Flokkur Fólksins,46.10521042084169
2017-10-22,MMR,Framsóknarflokkurinn,84.36272545090182
2017-10-22,MMR,Miðflokkurinn,120.65831663326657
2017-10-22,MMR,Píratar,91.2294589178357
2017-10-22,MMR,Samfylkingin,132.4298597194389
2017-10-22,MMR,Sjálfstæðisflokkurinn,224.64028056112227
2017-10-22,MMR,Sósíalistaflokkurinn,0
2017-10-22,MMR,Vinstri Græn,195.2114228456914
2017-10-22,MMR,Viðreisn,53.95290581162325
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Annað,84.90748399999964
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Flokkur Fólksins,70.489232
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Framsóknarflokkurinn,99.325736
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Miðflokkurinn,153.794688
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Píratar,150.590632
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Samfylkingin,229.09000400000002
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Sjálfstæðisflokkurinn,386.088748
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Sósíalistaflokkurinn,0
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Vinstri Græn,307.589376
2017-10-23,"Fréttablaðið, Stöð 2 og Vísir",Viðreisn,120.15209999999999
2017-10-24,Félagsvísindastofnun,Annað,52.50297619047619
2017-10-24,Félagsvísindastofnun,Flokkur Fólksins,95.87500000000001
2017-10-24,Félagsvísindastofnun,Framsóknarflokkurinn,180.33630952380952
2017-10-24,Félagsvísindastofnun,Miðflokkurinn,212.29464285714286
2017-10-24,Félagsvísindastofnun,Píratar,200.8809523809524
2017-10-24,Félagsvísindastofnun,Samfylkingin,349.2589285714286
2017-10-24,Félagsvísindastofnun,Sjálfstæðisflokkurinn,559.2708333333334
2017-10-24,Félagsvísindastofnun,Sósíalistaflokkurinn,0
2017-10-24,Félagsvísindastofnun,Vinstri Græn,461.11309523809524
2017-10-24,Félagsvísindastofnun,Viðreisn,189.46726190476193
2017-10-25,Prósent,Annað,27.77507462686567
2017-10-25,Prósent,Flokkur Fólksins,41.18373134328358
2017-10-25,Prósent,Framsóknarflokkurinn,91.94507462686568
2017-10-25,Prósent,Miðflokkurinn,97.69164179104477
2017-10-25,Prósent,Píratar,91.94507462686568
2017-10-25,Prósent,Samfylkingin,140.79089552238804
2017-10-25,Prósent,Sjálfstæðisflokkurinn,215.49626865671644
2017-10-25,Prósent,Sósíalistaflokkurinn,0
2017-10-25,Prósent,Vinstri Græn,187.72119402985078
2017-10-25,Prósent,Viðreisn,68.00104477611941
2017-10-25,Gallup,Annað,66.98793273986152
2017-10-25,Gallup,Flokkur Fólksins,83.73491592482691
2017-10-25,Gallup,Framsóknarflokkurinn,186.31018793273986
2017-10-25,Gallup,Miðflokkurinn,203.05717111770522
2017-10-25,Gallup,Píratar,188.40356083086053
2017-10-25,Gallup,Samfylkingin,324.4727992087042
2017-10-25,Gallup,Sjálfstæðisflokkurinn,529.6233432245302
2017-10-25,Gallup,Sósíalistaflokkurinn,0
2017-10-25,Gallup,Vinstri Græn,362.15351137487636
2017-10-25,Gallup,Viðreisn,171.65657764589514
2017-10-26,MMR,Annað,31.29740518962076
2017-10-26,MMR,Flokkur Fólksins,43.03393213572854
2017-10-26,MMR,Framsóknarflokkurinn,114.4311377245509
2017-10-26,MMR,Miðflokkurinn,111.49700598802394
2017-10-26,MMR,Píratar,107.58483033932136
2017-10-26,MMR,Samfylkingin,122.25548902195608
2017-10-26,MMR,Sjálfstæðisflokkurinn,208.3233532934132
2017-10-26,MMR,Sósíalistaflokkurinn,0
2017-10-26,MMR,Vinstri Græn,162.3552894211577
2017-10-26,MMR,Viðreisn,79.22155688622755
2017-10-28,Kosning,Annað,2865.381400000011
2017-10-28,Kosning,Flokkur Fólksins,13047.7824
2017-10-28,Kosning,Framsóknarflokkurinn,21391.083
2017-10-28,Kosning,Miðflokkurinn,20614.7376
2017-10-28,Kosning,Píratar,18055.828
2017-10-28,Kosning,Samfylkingin,24067.465
2017-10-28,Kosning,Sjálfstæðisflokkurinn,49555.3975
2017-10-28,Kosning,Sósíalistaflokkurinn,0
2017-10-28,Kosning,Vinstri Græn,33148.1451
2017-10-28,Kosning,Viðreisn,13361.937
2017-11-16,MMR,Annað,16.991999999999997
2017-11-16,MMR,Flokkur Fólksins,79.29599999999999
2017-11-16,MMR,Framsóknarflokkurinn,89.67999999999999
2017-11-16,MMR,Miðflokkurinn,99.11999999999998
2017-11-16,MMR,Píratar,93.45599999999999
2017-11-16,MMR,Samfylkingin,151.03999999999996
2017-11-16,MMR,Sjálfstæðisflokkurinn,230.33599999999996
2017-11-16,MMR,Sósíalistaflokkurinn,0
2017-11-16,MMR,Vinstri Græn,122.71999999999998
2017-11-16,MMR,Viðreisn,61.35999999999999
2017-11-19,Gallup,Annað,50.698857142857136
2017-11-19,Gallup,Flokkur Fólksins,147.4875844155844
2017-11-19,Gallup,Framsóknarflokkurinn,239.66732467532464
2017-11-19,Gallup,Miðflokkurinn,156.7055584415584
2017-11-19,Gallup,Píratar,239.66732467532464
2017-11-19,Gallup,Samfylkingin,384.8504155844155
2017-11-19,Gallup,Sjálfstæðisflokkurinn,553.0784415584415
2017-11-19,Gallup,Sósíalistaflokkurinn,0
2017-11-19,Gallup,Vinstri Græn,371.0234545454545
2017-11-19,Gallup,Viðreisn,163.6190389610389
2017-12-14,Gallup,Annað,92.749248
2017-12-14,Gallup,Flokkur Fólksins,208.68580799999998
2017-12-14,Gallup,Framsóknarflokkurinn,459.88168799999994
2017-12-14,Gallup,Miðflokkurinn,224.14401599999997
2017-12-14,Gallup,Píratar,390.31975199999994
2017-12-14,Gallup,Samfylkingin,599.00556
2017-12-14,Gallup,Sjálfstæðisflokkurinn,970.002552
2017-12-14,Gallup,Sósíalistaflokkurinn,0
2017-12-14,Gallup,Vinstri Græn,668.567496
2017-12-14,Gallup,Viðreisn,251.19587999999996
2017-12-14,MMR,Annað,23.098098098098095
2017-12-14,MMR,Flokkur Fólksins,34.18518518518518
2017-12-14,MMR,Framsóknarflokkurinn,78.53353353353353
2017-12-14,MMR,Miðflokkurinn,80.38138138138137
2017-12-14,MMR,Píratar,130.27327327327325
2017-12-14,MMR,Samfylkingin,155.2192192192192
2017-12-14,MMR,Sjálfstæðisflokkurinn,214.35035035035034
2017-12-14,MMR,Sósíalistaflokkurinn,0
2017-12-14,MMR,Vinstri Græn,154.2952952952953
2017-12-14,MMR,Viðreisn,52.66366366366366
2018-01-18,Gallup,Annað,51.272476
2018-01-18,Gallup,Flokkur Fólksins,165.88154
2018-01-18,Gallup,Framsóknarflokkurinn,286.52266
2018-01-18,Gallup,Miðflokkurinn,205.089904
2018-01-18,Gallup,Píratar,322.714996
2018-01-18,Gallup,Samfylkingin,485.58050799999995
2018-01-18,Gallup,Sjálfstæðisflokkurinn,769.08714
