land,dags,erlent,innlent
Noregur,2013-01-01,0.809,0.818
Noregur,2013-04-01,0.8170000000000001,0.825
Noregur,2013-07-01,0.8320000000000001,0.8240000000000001
Noregur,2013-10-01,0.82,0.8190000000000001
Noregur,2014-01-01,0.815,0.818
Noregur,2014-04-01,0.818,0.826
Noregur,2014-07-01,0.818,0.8270000000000001
Noregur,2014-10-01,0.8290000000000001,0.821
Noregur,2015-01-01,0.8270000000000001,0.82
Noregur,2015-04-01,0.8170000000000001,0.828
Noregur,2015-07-01,0.83,0.828
Noregur,2015-10-01,0.8370000000000001,0.8170000000000001
Noregur,2016-01-01,0.8270000000000001,0.821
Noregur,2016-04-01,0.82,0.823
Noregur,2016-07-01,0.831,0.825
Noregur,2016-10-01,0.82,0.8140000000000001
Noregur,2017-01-01,0.795,0.8140000000000001
Noregur,2017-04-01,0.797,0.818
Noregur,2017-07-01,0.8109999999999999,0.816
Noregur,2017-10-01,0.789,0.812
Noregur,2018-01-01,0.789,0.82
Noregur,2018-04-01,0.804,0.826
Noregur,2018-07-01,0.8140000000000001,0.8270000000000001
Noregur,2018-10-01,0.805,0.82
Noregur,2019-01-01,0.7959999999999999,0.82
Noregur,2019-04-01,0.8009999999999999,0.8240000000000001
Noregur,2019-07-01,0.828,0.83
Noregur,2019-10-01,0.8079999999999999,0.8220000000000001
Noregur,2020-01-01,0.7879999999999999,0.825
Noregur,2020-04-01,0.7829999999999999,0.8240000000000001
Noregur,2020-07-01,0.8059999999999999,0.826
Noregur,2020-10-01,0.8320000000000001,0.821
Noregur,2021-01-01,0.815,0.82
Noregur,2021-04-01,0.83,0.835
Noregur,2021-07-01,0.8290000000000001,0.838
Noregur,2021-10-01,0.8290000000000001,0.8320000000000001
Noregur,2022-01-01,0.8290000000000001,0.831
Noregur,2022-04-01,0.84,0.8370000000000001
Noregur,2022-07-01,0.8320000000000001,0.8340000000000001
Noregur,2022-10-01,0.816,0.823
Noregur,2023-01-01,0.809,0.825
Noregur,2023-04-01,0.821,0.831
Noregur,2023-07-01,0.809,0.836
Sviss,2011-01-01,0.8220000000000001,0.85
Sviss,2011-04-01,0.8240000000000001,0.85
Sviss,2011-07-01,0.8220000000000001,0.85
Sviss,2011-10-01,0.831,0.851
Sviss,2012-01-01,0.828,0.85
Sviss,2012-04-01,0.831,0.8540000000000001
Sviss,2012-07-01,0.8340000000000001,0.857
Sviss,2012-10-01,0.8370000000000001,0.851
Sviss,2013-01-01,0.8290000000000001,0.855
Sviss,2013-04-01,0.8320000000000001,0.853
Sviss,2013-07-01,0.843,0.848
Sviss,2013-10-01,0.836,0.852
Sviss,2014-01-01,0.833,0.853
Sviss,2014-04-01,0.843,0.856
Sviss,2014-07-01,0.835,0.858
Sviss,2014-10-01,0.8420000000000001,0.863
Sviss,2015-01-01,0.836,0.863
Sviss,2015-04-01,0.8420000000000001,0.861
Sviss,2015-07-01,0.8390000000000001,0.86
Sviss,2015-10-01,0.848,0.867
Sviss,2016-01-01,0.852,0.87
Sviss,2016-04-01,0.8440000000000001,0.867
Sviss,2016-07-01,0.84,0.867
Sviss,2016-10-01,0.848,0.8690000000000001
Sviss,2017-01-01,0.847,0.8690000000000001
Sviss,2017-04-01,0.845,0.8690000000000001
Sviss,2017-07-01,0.847,0.867
Sviss,2017-10-01,0.843,0.871
Sviss,2018-01-01,0.847,0.872
Sviss,2018-04-01,0.855,0.871
Sviss,2018-07-01,0.85,0.867
Sviss,2018-10-01,0.86,0.871
Sviss,2019-01-01,0.858,0.873
Sviss,2019-04-01,0.863,0.87
Sviss,2019-07-01,0.8540000000000001,0.8690000000000001
Sviss,2019-10-01,0.853,0.87
Sviss,2020-01-01,0.858,0.872
Sviss,2020-04-01,0.848,0.863
Sviss,2020-07-01,0.856,0.87
Sviss,2020-10-01,0.86,0.875
Sviss,2021-01-01,0.8440000000000001,0.871
Sviss,2021-04-01,0.831,0.866
Sviss,2021-07-01,0.84,0.87
Sviss,2021-10-01,0.847,0.873
Sviss,2022-01-01,0.833,0.868
Sviss,2022-04-01,0.8240000000000001,0.868
Sviss,2022-07-01,0.828,0.861
Sviss,2022-10-01,0.8340000000000001,0.8640000000000001
Sviss,2023-01-01,0.8370000000000001,0.87
Sviss,2023-04-01,0.841,0.8759999999999999
Sviss,2023-07-01,0.846,0.8690000000000001
Bretland,2011-01-01,0.765,0.7929999999999999
Bretland,2011-04-01,0.765,0.7929999999999999
Bretland,2011-07-01,0.772,0.795
Bretland,2011-10-01,0.7609999999999999,0.795
Bretland,2012-01-01,0.755,0.7959999999999999
Bretland,2012-04-01,0.757,0.7979999999999999
Bretland,2012-07-01,0.773,0.802
Bretland,2012-10-01,0.769,0.804
Bretland,2013-01-01,0.768,0.802
Bretland,2013-04-01,0.7659999999999999,0.804
Bretland,2013-07-01,0.777,0.8079999999999999
Bretland,2013-10-01,0.773,0.807
Bretland,2014-01-01,0.779,0.807
Bretland,2014-04-01,0.782,0.8079999999999999
Bretland,2014-07-01,0.777,0.8109999999999999
Bretland,2014-10-01,0.767,0.8079999999999999
Bretland,2015-01-01,0.777,0.807
Bretland,2015-04-01,0.79,0.8059999999999999
Bretland,2015-07-01,0.799,0.81
Bretland,2015-10-01,0.79,0.81
Bretland,2016-01-01,0.782,0.8109999999999999
Bretland,2016-04-01,0.79,0.813
Bretland,2016-07-01,0.795,0.815
Bretland,2016-10-01,0.794,0.812
Bretland,2017-01-01,0.7909999999999999,0.813
Bretland,2017-04-01,0.797,0.815
Bretland,2017-07-01,0.8079999999999999,0.815
Bretland,2017-10-01,0.807,0.815
Bretland,2018-01-01,0.8059999999999999,0.818
Bretland,2018-04-01,0.802,0.816
Bretland,2018-07-01,0.8059999999999999,0.8190000000000001
Bretland,2018-10-01,0.82,0.818
Bretland,2019-01-01,0.82,0.8190000000000001
Bretland,2019-04-01,0.8170000000000001,0.82
Bretland,2019-07-01,0.823,0.821
Bretland,2019-10-01,0.8190000000000001,0.823
Bretland,2020-01-01,0.828,0.8220000000000001
Bretland,2020-04-01,0.821,0.816
Bretland,2020-07-01,0.84,0.82
