date,undirvisitala,lidur,value,flokkur_1,flokkur_2,flokkur_3
2009-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-1e-4,07 Ferðir og flutningar,Samtals,Samtals
2009-09-01,07 Ferðir og flutningar,"Vægi, %",0.1376,07 Ferðir og flutningar,Samtals,Samtals
2009-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.013999999999999999,07 Ferðir og flutningar,Samtals,Samtals
2009-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.002,07 Ferðir og flutningar,Samtals,Samtals
2009-10-01,07 Ferðir og flutningar,"Vægi, %",0.138,07 Ferðir og flutningar,Samtals,Samtals
2009-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.013500000000000002,07 Ferðir og flutningar,Samtals,Samtals
2009-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0019,07 Ferðir og flutningar,Samtals,Samtals
2009-11-01,07 Ferðir og flutningar,"Vægi, %",0.1383,07 Ferðir og flutningar,Samtals,Samtals
2009-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0097,07 Ferðir og flutningar,Samtals,Samtals
2009-11-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0013,07 Ferðir og flutningar,Samtals,Samtals
2009-12-01,07 Ferðir og flutningar,"Vægi, %",0.1402,07 Ferðir og flutningar,Samtals,Samtals
2009-12-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.018799999999999997,07 Ferðir og flutningar,Samtals,Samtals
2009-12-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0026,07 Ferðir og flutningar,Samtals,Samtals
2010-01-01,07 Ferðir og flutningar,"Vægi, %",0.1423,07 Ferðir og flutningar,Samtals,Samtals
2010-01-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0118,07 Ferðir og flutningar,Samtals,Samtals
2010-01-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0017000000000000001,07 Ferðir og flutningar,Samtals,Samtals
2010-02-01,07 Ferðir og flutningar,"Vægi, %",0.1426,07 Ferðir og flutningar,Samtals,Samtals
2010-02-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.013600000000000001,07 Ferðir og flutningar,Samtals,Samtals
2010-02-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0019,07 Ferðir og flutningar,Samtals,Samtals
2010-03-01,07 Ferðir og flutningar,"Vægi, %",0.1447,07 Ferðir og flutningar,Samtals,Samtals
2010-03-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0209,07 Ferðir og flutningar,Samtals,Samtals
2010-03-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.003,07 Ferðir og flutningar,Samtals,Samtals
2010-04-01,07 Ferðir og flutningar,"Vægi, %",0.1344,07 Ferðir og flutningar,Samtals,Samtals
2010-04-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0052,07 Ferðir og flutningar,Samtals,Samtals
2010-04-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",7.000000000000001e-4,07 Ferðir og flutningar,Samtals,Samtals
2010-05-01,07 Ferðir og flutningar,"Vægi, %",0.1358,07 Ferðir og flutningar,Samtals,Samtals
2010-05-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0139,07 Ferðir og flutningar,Samtals,Samtals
2010-05-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0019,07 Ferðir og flutningar,Samtals,Samtals
2010-06-01,07 Ferðir og flutningar,"Vægi, %",0.1325,07 Ferðir og flutningar,Samtals,Samtals
2010-06-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0268,07 Ferðir og flutningar,Samtals,Samtals
2010-06-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0036,07 Ferðir og flutningar,Samtals,Samtals
2010-07-01,07 Ferðir og flutningar,"Vægi, %",0.1329,07 Ferðir og flutningar,Samtals,Samtals
2010-07-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0036,07 Ferðir og flutningar,Samtals,Samtals
2010-07-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-5e-4,07 Ferðir og flutningar,Samtals,Samtals
2010-08-01,07 Ferðir og flutningar,"Vægi, %",0.1322,07 Ferðir og flutningar,Samtals,Samtals
2010-08-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0031,07 Ferðir og flutningar,Samtals,Samtals
2010-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-4e-4,07 Ferðir og flutningar,Samtals,Samtals
2010-09-01,07 Ferðir og flutningar,"Vægi, %",0.12960000000000002,07 Ferðir og flutningar,Samtals,Samtals
2010-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.019299999999999998,07 Ferðir og flutningar,Samtals,Samtals
2010-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0026,07 Ferðir og flutningar,Samtals,Samtals
2010-10-01,07 Ferðir og flutningar,"Vægi, %",0.13019999999999998,07 Ferðir og flutningar,Samtals,Samtals
2010-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.012,07 Ferðir og flutningar,Samtals,Samtals
2010-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0016,07 Ferðir og flutningar,Samtals,Samtals
2010-11-01,07 Ferðir og flutningar,"Vægi, %",0.13,07 Ferðir og flutningar,Samtals,Samtals
2010-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0011,07 Ferðir og flutningar,Samtals,Samtals
2010-11-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-1e-4,07 Ferðir og flutningar,Samtals,Samtals
2010-12-01,07 Ferðir og flutningar,"Vægi, %",0.1329,07 Ferðir og flutningar,Samtals,Samtals
2010-12-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0258,07 Ferðir og flutningar,Samtals,Samtals
2010-12-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0034000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2011-01-01,07 Ferðir og flutningar,"Vægi, %",0.1348,07 Ferðir og flutningar,Samtals,Samtals
2011-01-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0048,07 Ferðir og flutningar,Samtals,Samtals
2011-01-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",6e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-02-01,07 Ferðir og flutningar,"Vægi, %",0.1352,07 Ferðir og flutningar,Samtals,Samtals
2011-02-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.015300000000000001,07 Ferðir og flutningar,Samtals,Samtals
2011-02-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0021,07 Ferðir og flutningar,Samtals,Samtals
2011-03-01,07 Ferðir og flutningar,"Vægi, %",0.1384,07 Ferðir og flutningar,Samtals,Samtals
2011-03-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.032799999999999996,07 Ferðir og flutningar,Samtals,Samtals
2011-03-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0044,07 Ferðir og flutningar,Samtals,Samtals
2011-04-01,07 Ferðir og flutningar,"Vægi, %",0.15439999999999998,07 Ferðir og flutningar,Samtals,Samtals
2011-04-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.030600000000000002,07 Ferðir og flutningar,Samtals,Samtals
2011-04-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0046,07 Ferðir og flutningar,Samtals,Samtals
2011-05-01,07 Ferðir og flutningar,"Vægi, %",0.1557,07 Ferðir og flutningar,Samtals,Samtals
2011-05-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0176,07 Ferðir og flutningar,Samtals,Samtals
2011-05-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0027,07 Ferðir og flutningar,Samtals,Samtals
2011-06-01,07 Ferðir og flutningar,"Vægi, %",0.15439999999999998,07 Ferðir og flutningar,Samtals,Samtals
2011-06-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0034999999999999996,07 Ferðir og flutningar,Samtals,Samtals
2011-06-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-5e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-07-01,07 Ferðir og flutningar,"Vægi, %",0.1555,07 Ferðir og flutningar,Samtals,Samtals
2011-07-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0079,07 Ferðir og flutningar,Samtals,Samtals
2011-07-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0012,07 Ferðir og flutningar,Samtals,Samtals
2011-08-01,07 Ferðir og flutningar,"Vægi, %",0.1533,07 Ferðir og flutningar,Samtals,Samtals
2011-08-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0113,07 Ferðir og flutningar,Samtals,Samtals
2011-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0017000000000000001,07 Ferðir og flutningar,Samtals,Samtals
2011-09-01,07 Ferðir og flutningar,"Vægi, %",0.1516,07 Ferðir og flutningar,Samtals,Samtals
2011-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.004699999999999999,07 Ferðir og flutningar,Samtals,Samtals
2011-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-7.000000000000001e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-10-01,07 Ferðir og flutningar,"Vægi, %",0.1512,07 Ferðir og flutningar,Samtals,Samtals
2011-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",8e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",1e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-11-01,07 Ferðir og flutningar,"Vægi, %",0.15109999999999998,07 Ferðir og flutningar,Samtals,Samtals
2011-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-4e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-11-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-1e-4,07 Ferðir og flutningar,Samtals,Samtals
2011-12-01,07 Ferðir og flutningar,"Vægi, %",0.15109999999999998,07 Ferðir og flutningar,Samtals,Samtals
2011-12-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0031,07 Ferðir og flutningar,Samtals,Samtals
2011-12-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",5e-4,07 Ferðir og flutningar,Samtals,Samtals
2012-01-01,07 Ferðir og flutningar,"Vægi, %",0.1525,07 Ferðir og flutningar,Samtals,Samtals
2012-01-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0125,07 Ferðir og flutningar,Samtals,Samtals
2012-01-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0019,07 Ferðir og flutningar,Samtals,Samtals
2012-02-01,07 Ferðir og flutningar,"Vægi, %",0.1548,07 Ferðir og flutningar,Samtals,Samtals
2012-02-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.025,07 Ferðir og flutningar,Samtals,Samtals
2012-02-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0038,07 Ferðir og flutningar,Samtals,Samtals
2012-03-01,07 Ferðir og flutningar,"Vægi, %",0.1583,07 Ferðir og flutningar,Samtals,Samtals
2012-03-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0338,07 Ferðir og flutningar,Samtals,Samtals
2012-03-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0052,07 Ferðir og flutningar,Samtals,Samtals
2012-04-01,07 Ferðir og flutningar,"Vægi, %",0.1796,07 Ferðir og flutningar,Samtals,Samtals
2012-04-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.009899999999999999,07 Ferðir og flutningar,Samtals,Samtals
2012-04-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0018,07 Ferðir og flutningar,Samtals,Samtals
2012-05-01,07 Ferðir og flutningar,"Vægi, %",0.1782,07 Ferðir og flutningar,Samtals,Samtals
2012-05-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.008,07 Ferðir og flutningar,Samtals,Samtals
2012-05-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0014000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2012-06-01,07 Ferðir og flutningar,"Vægi, %",0.1775,07 Ferðir og flutningar,Samtals,Samtals
2012-06-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",7.000000000000001e-4,07 Ferðir og flutningar,Samtals,Samtals
2012-06-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",1e-4,07 Ferðir og flutningar,Samtals,Samtals
2012-07-01,07 Ferðir og flutningar,"Vægi, %",0.1746,07 Ferðir og flutningar,Samtals,Samtals
2012-07-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0231,07 Ferðir og flutningar,Samtals,Samtals
2012-07-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0040999999999999995,07 Ferðir og flutningar,Samtals,Samtals
2012-08-01,07 Ferðir og flutningar,"Vægi, %",0.17329999999999998,07 Ferðir og flutningar,Samtals,Samtals
2012-08-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.009000000000000001,07 Ferðir og flutningar,Samtals,Samtals
2012-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0016,07 Ferðir og flutningar,Samtals,Samtals
2012-09-01,07 Ferðir og flutningar,"Vægi, %",0.1751,07 Ferðir og flutningar,Samtals,Samtals
2012-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.018000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2012-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0031,07 Ferðir og flutningar,Samtals,Samtals
2012-10-01,07 Ferðir og flutningar,"Vægi, %",0.1752,07 Ferðir og flutningar,Samtals,Samtals
2012-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0033,07 Ferðir og flutningar,Samtals,Samtals
2012-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",6e-4,07 Ferðir og flutningar,Samtals,Samtals
2012-11-01,07 Ferðir og flutningar,"Vægi, %",0.1751,07 Ferðir og flutningar,Samtals,Samtals
2012-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0027,07 Ferðir og flutningar,Samtals,Samtals
2012-11-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",5e-4,07 Ferðir og flutningar,Samtals,Samtals
2012-12-01,07 Ferðir og flutningar,"Vægi, %",0.1736,07 Ferðir og flutningar,Samtals,Samtals
2012-12-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0079,07 Ferðir og flutningar,Samtals,Samtals
2012-12-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0014000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2013-01-01,07 Ferðir og flutningar,"Vægi, %",0.17670000000000002,07 Ferðir og flutningar,Samtals,Samtals
2013-01-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.020499999999999997,07 Ferðir og flutningar,Samtals,Samtals
2013-01-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0036,07 Ferðir og flutningar,Samtals,Samtals
2013-02-01,07 Ferðir og flutningar,"Vægi, %",0.1794,07 Ferðir og flutningar,Samtals,Samtals
2013-02-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0318,07 Ferðir og flutningar,Samtals,Samtals
2013-02-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.005600000000000001,07 Ferðir og flutningar,Samtals,Samtals
2013-03-01,07 Ferðir og flutningar,"Vægi, %",0.1772,07 Ferðir og flutningar,Samtals,Samtals
2013-03-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0104,07 Ferðir og flutningar,Samtals,Samtals
2013-03-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0019,07 Ferðir og flutningar,Samtals,Samtals
2013-04-01,07 Ferðir og flutningar,"Vægi, %",0.1711,07 Ferðir og flutningar,Samtals,Samtals
2013-04-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.019299999999999998,07 Ferðir og flutningar,Samtals,Samtals
2013-04-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0034000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2013-05-01,07 Ferðir og flutningar,"Vægi, %",0.16879999999999998,07 Ferðir og flutningar,Samtals,Samtals
2013-05-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.013500000000000002,07 Ferðir og flutningar,Samtals,Samtals
2013-05-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0023,07 Ferðir og flutningar,Samtals,Samtals
2013-06-01,07 Ferðir og flutningar,"Vægi, %",0.17120000000000002,07 Ferðir og flutningar,Samtals,Samtals
2013-06-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0194,07 Ferðir og flutningar,Samtals,Samtals
2013-06-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0033,07 Ferðir og flutningar,Samtals,Samtals
2013-07-01,07 Ferðir og flutningar,"Vægi, %",0.1718,07 Ferðir og flutningar,Samtals,Samtals
2013-07-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",8e-4,07 Ferðir og flutningar,Samtals,Samtals
2013-07-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",1e-4,07 Ferðir og flutningar,Samtals,Samtals
2013-08-01,07 Ferðir og flutningar,"Vægi, %",0.16899999999999998,07 Ferðir og flutningar,Samtals,Samtals
2013-08-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0126,07 Ferðir og flutningar,Samtals,Samtals
2013-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0022,07 Ferðir og flutningar,Samtals,Samtals
2013-09-01,07 Ferðir og flutningar,"Vægi, %",0.168,07 Ferðir og flutningar,Samtals,Samtals
2013-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0028000000000000004,07 Ferðir og flutningar,Samtals,Samtals
2013-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-5e-4,07 Ferðir og flutningar,Samtals,Samtals
2013-10-01,07 Ferðir og flutningar,"Vægi, %",0.1666,07 Ferðir og flutningar,Samtals,Samtals
2013-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.008199999999999999,07 Ferðir og flutningar,Samtals,Samtals
2013-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0014000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2013-11-01,07 Ferðir og flutningar,"Vægi, %",0.1661,07 Ferðir og flutningar,Samtals,Samtals
2013-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",7.000000000000001e-4,07 Ferðir og flutningar,Samtals,Samtals
2013-11-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",1e-4,07 Ferðir og flutningar,Samtals,Samtals
2013-12-01,07 Ferðir og flutningar,"Vægi, %",0.16699999999999998,07 Ferðir og flutningar,Samtals,Samtals
2013-12-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0106,07 Ferðir og flutningar,Samtals,Samtals
2013-12-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0018,07 Ferðir og flutningar,Samtals,Samtals
2014-01-01,07 Ferðir og flutningar,"Vægi, %",0.16469999999999999,07 Ferðir og flutningar,Samtals,Samtals
2014-01-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.021,07 Ferðir og flutningar,Samtals,Samtals
2014-01-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0034999999999999996,07 Ferðir og flutningar,Samtals,Samtals
2014-02-01,07 Ferðir og flutningar,"Vægi, %",0.16579999999999998,07 Ferðir og flutningar,Samtals,Samtals
2014-02-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.013300000000000001,07 Ferðir og flutningar,Samtals,Samtals
2014-02-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0022,07 Ferðir og flutningar,Samtals,Samtals
2014-03-01,07 Ferðir og flutningar,"Vægi, %",0.16469999999999999,07 Ferðir og flutningar,Samtals,Samtals
2014-03-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0038,07 Ferðir og flutningar,Samtals,Samtals
2014-03-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-6e-4,07 Ferðir og flutningar,Samtals,Samtals
2014-04-01,07 Ferðir og flutningar,"Vægi, %",0.1568,07 Ferðir og flutningar,Samtals,Samtals
2014-04-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.013300000000000001,07 Ferðir og flutningar,Samtals,Samtals
2014-04-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0021,07 Ferðir og flutningar,Samtals,Samtals
2014-05-01,07 Ferðir og flutningar,"Vægi, %",0.1552,07 Ferðir og flutningar,Samtals,Samtals
2014-05-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.009300000000000001,07 Ferðir og flutningar,Samtals,Samtals
2014-05-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0015,07 Ferðir og flutningar,Samtals,Samtals
2014-06-01,07 Ferðir og flutningar,"Vægi, %",0.15710000000000002,07 Ferðir og flutningar,Samtals,Samtals
2014-06-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.015700000000000002,07 Ferðir og flutningar,Samtals,Samtals
2014-06-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0024,07 Ferðir og flutningar,Samtals,Samtals
2014-07-01,07 Ferðir og flutningar,"Vægi, %",0.1606,07 Ferðir og flutningar,Samtals,Samtals
2014-07-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0208,07 Ferðir og flutningar,Samtals,Samtals
2014-07-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0033,07 Ferðir og flutningar,Samtals,Samtals
2014-08-01,07 Ferðir og flutningar,"Vægi, %",0.1576,07 Ferðir og flutningar,Samtals,Samtals
2014-08-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0166,07 Ferðir og flutningar,Samtals,Samtals
2014-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0027,07 Ferðir og flutningar,Samtals,Samtals
2014-09-01,07 Ferðir og flutningar,"Vægi, %",0.1525,07 Ferðir og flutningar,Samtals,Samtals
2014-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0339,07 Ferðir og flutningar,Samtals,Samtals
2014-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0053,07 Ferðir og flutningar,Samtals,Samtals
2014-10-01,07 Ferðir og flutningar,"Vægi, %",0.1518,07 Ferðir og flutningar,Samtals,Samtals
2014-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0028000000000000004,07 Ferðir og flutningar,Samtals,Samtals
2014-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-4e-4,07 Ferðir og flutningar,Samtals,Samtals
2014-11-01,07 Ferðir og flutningar,"Vægi, %",0.1489,07 Ferðir og flutningar,Samtals,Samtals
2014-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.024399999999999998,07 Ferðir og flutningar,Samtals,Samtals
2014-11-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0037,07 Ferðir og flutningar,Samtals,Samtals
2014-12-01,07 Ferðir og flutningar,"Vægi, %",0.1492,07 Ferðir og flutningar,Samtals,Samtals
2014-12-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0049,07 Ferðir og flutningar,Samtals,Samtals
2014-12-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",7.000000000000001e-4,07 Ferðir og flutningar,Samtals,Samtals
2015-01-01,07 Ferðir og flutningar,"Vægi, %",0.1451,07 Ferðir og flutningar,Samtals,Samtals
2015-01-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0345,07 Ferðir og flutningar,Samtals,Samtals
2015-01-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0052,07 Ferðir og flutningar,Samtals,Samtals
2015-02-01,07 Ferðir og flutningar,"Vægi, %",0.1442,07 Ferðir og flutningar,Samtals,Samtals
2015-02-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",8e-4,07 Ferðir og flutningar,Samtals,Samtals
2015-02-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",1e-4,07 Ferðir og flutningar,Samtals,Samtals
2015-03-01,07 Ferðir og flutningar,"Vægi, %",0.1457,07 Ferðir og flutningar,Samtals,Samtals
2015-03-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.020499999999999997,07 Ferðir og flutningar,Samtals,Samtals
2015-03-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.003,07 Ferðir og flutningar,Samtals,Samtals
2015-04-01,07 Ferðir og flutningar,"Vægi, %",0.1551,07 Ferðir og flutningar,Samtals,Samtals
2015-04-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0017000000000000001,07 Ferðir og flutningar,Samtals,Samtals
2015-04-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",3e-4,07 Ferðir og flutningar,Samtals,Samtals
2015-05-01,07 Ferðir og flutningar,"Vægi, %",0.1548,07 Ferðir og flutningar,Samtals,Samtals
2015-05-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",8e-4,07 Ferðir og flutningar,Samtals,Samtals
2015-05-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",1e-4,07 Ferðir og flutningar,Samtals,Samtals
2015-06-01,07 Ferðir og flutningar,"Vægi, %",0.1557,07 Ferðir og flutningar,Samtals,Samtals
2015-06-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.0088,07 Ferðir og flutningar,Samtals,Samtals
2015-06-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0014000000000000002,07 Ferðir og flutningar,Samtals,Samtals
2015-07-01,07 Ferðir og flutningar,"Vægi, %",0.1592,07 Ferðir og flutningar,Samtals,Samtals
2015-07-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",0.023799999999999998,07 Ferðir og flutningar,Samtals,Samtals
2015-07-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",0.0037,07 Ferðir og flutningar,Samtals,Samtals
2015-08-01,07 Ferðir og flutningar,"Vægi, %",0.1567,07 Ferðir og flutningar,Samtals,Samtals
2015-08-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0106,07 Ferðir og flutningar,Samtals,Samtals
2015-08-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0017000000000000001,07 Ferðir og flutningar,Samtals,Samtals
2015-09-01,07 Ferðir og flutningar,"Vægi, %",0.1507,07 Ferðir og flutningar,Samtals,Samtals
2015-09-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.04190000000000001,07 Ferðir og flutningar,Samtals,Samtals
2015-09-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0066,07 Ferðir og flutningar,Samtals,Samtals
2015-10-01,07 Ferðir og flutningar,"Vægi, %",0.1495,07 Ferðir og flutningar,Samtals,Samtals
2015-10-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.0074,07 Ferðir og flutningar,Samtals,Samtals
2015-10-01,07 Ferðir og flutningar,"Áhrif á vísitölu, %",-0.0011,07 Ferðir og flutningar,Samtals,Samtals
2015-11-01,07 Ferðir og flutningar,"Vægi, %",0.14800000000000002,07 Ferðir og flutningar,Samtals,Samtals
2015-11-01,07 Ferðir og flutningar,"Mánaðarbreyting, %",-0.013000000000000001,07 Ferðir og flutningar,Samtals,Samtals
